,campaign_link,category
206,https://www.gofundme.com//f/help-the-obrien-family-through-this-crisis?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
207,https://www.gofundme.com//f/help-carry-overcome-cancer-with-your-support?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
208,https://www.gofundme.com//f/76hft-support-rays-road-to-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
209,https://www.gofundme.com//f/help-landon-overcome-cancer-and-build-his-future?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
210,https://www.gofundme.com//f/bring-comfort-to-erins-cancer-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
211,https://www.gofundme.com//f/help-armani-campos-after-tragic-accident?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
212,https://www.gofundme.com//f/support-robert-and-his-family-in-medical-uncertainty?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
213,https://www.gofundme.com//f/help-onion-get-lifesaving-brain-surgery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
214,https://www.gofundme.com//f/aid-the-darby-familys-fight-for-health-and-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
215,https://www.gofundme.com//f/support-steve-dotzmans-fight-against-als?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
216,https://www.gofundme.com//f/join-esabellas-fight-against-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
217,https://www.gofundme.com//f/support-tyriqs-battle-against-hodgkins-lymphoma?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
218,https://www.gofundme.com//f/mjmw4y-matts-road-to-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
219,https://www.gofundme.com//f/save-sister-sarah-benion?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
220,https://www.gofundme.com//f/bring-geoff-closer-to-family-for-healing?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
221,https://www.gofundme.com//f/donate-to-allies-battle-for-health-and-motherhood?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
222,https://www.gofundme.com//f/charlenehoward?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
223,https://www.gofundme.com//f/please-help-support-shanes-tandem-spinal-surgery-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
224,https://www.gofundme.com//f/support-leia-to-shine-bright-through-her-battle-with-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
225,https://www.gofundme.com//f/jmhvs-charlotte-elizabeth-savill?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
226,https://www.gofundme.com//f/support-for-the-families-of-florida-national-university-socc?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
227,https://www.gofundme.com//f/nuru-mugambi-medical-fund-appeal?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
228,https://www.gofundme.com//f/fnadxe-support-nancys-road-to-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
229,https://www.gofundme.com//f/support-christophers-long-road-to-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
230,https://www.gofundme.com//f/help-jennie-heal-covering-medical-and-aftercare-costs?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
231,https://www.gofundme.com//f/support-madi-lees-cancer-battle?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
232,https://www.gofundme.com//f/join-us-in-easing-lisas-medical-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
233,https://www.gofundme.com//f/support-petra-novaks-battle-with-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
234,https://www.gofundme.com//f/support-brothers-names-fight-for-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
235,https://www.gofundme.com//f/donate-to-louies-leukemia-treatment-fund?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
236,https://www.gofundme.com//f/help-our-family-keep-our-home-while-my-mom-beats-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
237,https://www.gofundme.com//f/strength-through-struggle-brian-thomas-fighting-the-battle?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
238,https://www.gofundme.com//f/support-iylahs-journey-to-health-and-hope?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
239,https://www.gofundme.com//f/community-support-for-glenn-waco?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
240,https://www.gofundme.com//f/support-morgan-thompsons-thyroid-cancer-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
241,https://www.gofundme.com//f/support-elijah-smiths-recovery-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
242,https://www.gofundme.com//f/support-kerry-cummings-stroke-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
243,https://www.gofundme.com//f/meg-and-dan-sullivan-medical-costs?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
244,https://www.gofundme.com//f/support-wolf-dani-in-their-fight-against-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
245,https://www.gofundme.com//f/support-kevin-kings-battle-with-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
246,https://www.gofundme.com//f/donate-to-hazel-graces-medical-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
247,https://www.gofundme.com//f/together-for-michelle-a-community-of-care?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
248,https://www.gofundme.com//f/cover-for-sergios-tragic-accident?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
249,https://www.gofundme.com//f/support-sylvias-battle-with-breast-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
250,https://www.gofundme.com//f/support-bobby-hinsons-fight-against-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
251,https://www.gofundme.com//f/support-noahs-fight-against-myeloma?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
252,https://www.gofundme.com//f/help-patty-recover-from-breast-cancer-surgery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
253,https://www.gofundme.com//f/help-support-keith-during-his-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
254,https://www.gofundme.com//f/support-gabes-lifesaving-open-heart-surgery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
255,https://www.gofundme.com//f/support-carol-smiths-road-to-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
256,https://www.gofundme.com//f/help-bode-get-the-care-he-deserves?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
257,https://www.gofundme.com//f/help-support-and-pray-for-the-sutherland-family?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
258,https://www.gofundme.com//f/join-us-in-empowering-aprils-fight-for-life?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
259,https://www.gofundme.com//f/donate-to-ellis-nelsons-healing-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
260,https://www.gofundme.com//f/Esthers-bottom-surgery-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
261,https://www.gofundme.com//f/support-armen-in-his-fight-against-hodgkins-lymphoma?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
262,https://www.gofundme.com//f/help-dani-on-her-journey-to-healing?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
263,https://www.gofundme.com//f/help-amy-fight-rare-thymic-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
264,https://www.gofundme.com//f/support-gabes-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
265,https://www.gofundme.com//f/donate-to-farrahlin-camus-icu-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
266,https://www.gofundme.com//f/help-the-slezak-family-through-steves-battle?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
267,https://www.gofundme.com//f/help-clyde-kick-cancers-ass?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
268,https://www.gofundme.com//f/together-for-lynda-and-kelleys-recovery-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
269,https://www.gofundme.com//f/support-piper-buchers-recovery-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
270,https://www.gofundme.com//f/save-maverick-surgery-needed-within-24-hours?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
271,https://www.gofundme.com//f/provide-comfort-and-relief-for-the-schubert-family?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
272,https://www.gofundme.com//f/support-iavas-journey-against-breast-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
273,https://www.gofundme.com//f/support-lennoxs-fight-against-leukemia?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
274,https://www.gofundme.com//f/help-aldin-overcome-his-medical-challenges?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
275,https://www.gofundme.com//f/donate-to-jamesons-healing-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
276,https://www.gofundme.com//f/mhm8b5-support-jakes-recovery-from-traumatic-brain-injury?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
277,https://www.gofundme.com//f/support-for-the-reynoldscorden-family?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
278,https://www.gofundme.com//f/aid-in-oaklynns-vision-restoration-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
279,https://www.gofundme.com//f/donate-to-ashleys-journey-to-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
280,https://www.gofundme.com//f/help-a-generosity-angel-heal-from-stomach-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
281,https://www.gofundme.com//f/mpzu2-support-johns-recovery-after-severe-accident?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
282,https://www.gofundme.com//f/luiss-medical-and-family-expenses?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
283,https://www.gofundme.com//f/please-support-mr-viswanadhams-heart-transplant-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
284,https://www.gofundme.com//f/support-jakes-journey-to-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
285,https://www.gofundme.com//f/5xpr86-support-dustins-journey-to-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
286,https://www.gofundme.com//f/helping-out-the-baders?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
287,https://www.gofundme.com//f/fernando-regnault?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
288,https://www.gofundme.com//f/help-paula-heal-from-chronic-illness?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
289,https://www.gofundme.com//f/eraly-asyl-with-her-acute-myeloid-leukemia-treatment?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
290,https://www.gofundme.com//f/help-ezras-family-stay-by-his-side?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
291,https://www.gofundme.com//f/support-shane-stuisos-road-to-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
292,https://www.gofundme.com//f/help-adina-and-family-through-stage-four-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
293,https://www.gofundme.com//f/support-for-austin-after-serious-fall?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
294,https://www.gofundme.com//f/help-samuel-botchway-in-his-time-of-need?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
295,https://www.gofundme.com//f/support-barbaras-battle-with-breast-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
296,https://www.gofundme.com//f/help-gabe-get-lifechanging-treatment?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
297,https://www.gofundme.com//f/rally-for-william-a-young-fathers-battle-with-gist-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
298,https://www.gofundme.com//f/9ht86-support-for-erin-and-her-family?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
299,https://www.gofundme.com//f/hopedieslast?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
300,https://www.gofundme.com//f/sir-avion-roll-into-his-chariot?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
301,https://www.gofundme.com//f/help-josh-recover-and-play-drums-again?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
302,https://www.gofundme.com//f/help-kim-nespoli-fight-stage-4-metastatic-breast-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
303,https://www.gofundme.com//f/help-support-marie-cobles-recovery-and-family-with-expense?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
304,https://www.gofundme.com//f/support-for-young-students-cancer-battle?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
305,https://www.gofundme.com//f/support-jennifer-and-masyns-recovery-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
306,https://www.gofundme.com//f/help-support-a-brave-women-battling-breast-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
307,https://www.gofundme.com//f/support-caitie-and-her-familys-fight-against-brain-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
308,https://www.gofundme.com//f/help-juan-get-lifesaving-kidneypancreas-transplant?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
309,https://www.gofundme.com//f/support-olafs-journey-to-overcome-kidney-disease?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
310,https://www.gofundme.com//f/support-siolos-recovery-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
311,https://www.gofundme.com//f/help-baby-sam-fight-retinoblastoma?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
312,https://www.gofundme.com//f/fcj4jg-help-koda-walk-again?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
313,https://www.gofundme.com//f/ayuda-a-rosanna-santana-martinez-a-ganar-esta-nueva-batalla?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
314,https://www.gofundme.com//f/spiess-support?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
315,https://www.gofundme.com//f/luther-recovery-fund?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
316,https://www.gofundme.com//f/help-rachael-recover-after-serious-burning-man-accident?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
317,https://www.gofundme.com//f/donate-to-reaniel-bustamantes-medical-expenses?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
318,https://www.gofundme.com//f/urgent-help-for-debis-medical-needs?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
319,https://www.gofundme.com//f/help-kyle-heal-and-cover-medical-bills?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
320,https://www.gofundme.com//f/donate-to-ease-joseph-baas-medical-bills?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
321,https://www.gofundme.com//f/help-elliot-thrive-with-expert-medical-support?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
322,https://www.gofundme.com//f/help-krenz-and-hirsch-recover-from-medical-emergencies?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
323,https://www.gofundme.com//f/lacey-rue?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
324,https://www.gofundme.com//f/help-laura-through-her-medical-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
325,https://www.gofundme.com//f/help-willow-thrive-support-brandi-and-zack?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
326,https://www.gofundme.com//f/lets-support-naoko?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
327,https://www.gofundme.com//f/support-raphael-vasquezs-battle-with-lymphoma?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
328,https://www.gofundme.com//f/help-ash-fight-breast-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
329,https://www.gofundme.com//f/please-support-braydens-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
330,https://www.gofundme.com//f/support-naif-and-manafs-journey-to-safety?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
331,https://www.gofundme.com//f/support-samuel-robertsons-road-to-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
332,https://www.gofundme.com//f/help-wyatt-neese-battle-ewings-sarcoma?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
333,https://www.gofundme.com//f/support-cassies-fight-against-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
334,https://www.gofundme.com//f/easing-sue-and-alexs-financial-burden?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
335,https://www.gofundme.com//f/support-kathy-mislitskis-cancer-battle?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
336,https://www.gofundme.com//f/help-marc-overcome-his-health-challenge?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
337,https://www.gofundme.com//f/show-darlene-love-when-she-needs-it-the-most?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
338,https://www.gofundme.com//f/help-diane-rebuild-after-tragic-accident?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
339,https://www.gofundme.com//f/support-ryans-recovery-from-kidney-failure-epilepsy?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
340,https://www.gofundme.com//f/help-support-bogees-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
341,https://www.gofundme.com//f/support-mosaias-fight-against-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
342,https://www.gofundme.com//f/help-rick-cusolito-recover-from-a-lifealtering-injury?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
343,https://www.gofundme.com//f/donate-to-sara-toros-fight-for-healing?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
344,https://www.gofundme.com//f/support-becky-on-her-healing-journey?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
345,https://www.gofundme.com//f/support-deniz-onans-battle-against-cancer?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
346,https://www.gofundme.com//f/support-david-howells-road-to-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
347,https://www.gofundme.com//f/michael-palm-tree-road-to-recovery?qid=176a246d835e044d8fac5c67078d9135,medical-fundraiser
